target,epoch,injection_ratio,avg_valence_index_negative,avg_valence_index_positive,se_valence_index_negative,se_valence_index_positive
depression,1980-1984,40,5.116100659860567,5.284424278364185,0.07310803786027732,0.07067644939905984
depression,1980-1984,60,5.086553602775187,5.348060679875392,0.0711386645555255,0.06765999745129772
depression,1980-1984,80,5.09176087968051,5.438095497096323,0.07067024509635039,0.06531457478236477
depression,1985-1989,0,5.202691366154361,5.202691366154361,0.07208982323846655,0.07208982323846655
depression,1985-1989,100,5.090504958634404,5.5013960072558845,0.06945773680604636,0.06121592951890966
depression,1985-1989,20,5.1688857191138515,5.256974396283115,0.07148777797748959,0.06998276213652027
depression,1985-1989,40,5.165540523871352,5.348738060289831,0.07109659898534973,0.06780287925020564
depression,1985-1989,60,5.147035416546812,5.405135230449371,0.07103576039436882,0.066324504595938
depression,1985-1989,80,5.139142157058908,5.465939693357831,0.07054105070154529,0.06382934968380587
depression,1990-1994,0,5.202242499735311,5.202242499735311,0.07537128293676316,0.07537128293676316
depression,1990-1994,100,5.132481898066795,5.488007853272818,0.07185016279566166,0.0644626977637915
depression,1990-1994,20,5.183393288968549,5.276193221837174,0.0740111099111552,0.07265444139148718
depression,1990-1994,40,5.174476879010014,5.328469908722914,0.07391769184544403,0.07116736919041282
depression,1990-1994,60,5.138248979984027,5.347277963166348,0.07301033434024563,0.06920464045482083
depression,1990-1994,80,5.143063818617945,5.4312543578048285,0.07229954655491538,0.06661949307169737
depression,1995-1999,0,5.196945121644008,5.196945121644008,0.07303627340297038,0.07303627340297038
depression,1995-1999,100,5.045057053508863,5.490824505519115,0.07566373387610997,0.06739263681048305
depression,1995-1999,20,5.178190349068764,5.269078663308419,0.07442773855552597,0.07284302918688289
depression,1995-1999,40,5.148592540168247,5.335700258769051,0.07514830229755387,0.07179423196472894
depression,1995-1999,60,5.097420846855364,5.375159821771304,0.07566622546907589,0.07103119844673071
depression,1995-1999,80,5.059981091133738,5.422940208491141,0.07512850961826982,0.06866179311150031
depression,2000-2004,0,5.121451369275782,5.121451369275782,0.07535171141510796,0.07535171141510796
depression,2000-2004,100,5.019312632084885,5.471661003396298,0.07232385844114896,0.06614713913025135
depression,2000-2004,20,5.078967558574304,5.172692081530856,0.07597300999664794,0.07488447225814025
depression,2000-2004,40,5.055395060545207,5.247181245508826,0.07473794536686248,0.0726457499257492
depression,2000-2004,60,5.057215488770093,5.335704932766628,0.07343901282470325,0.0700945312416357
depression,2000-2004,80,5.037552874433241,5.3961081345287685,0.07259302805223886,0.06832180644984447
depression,2005-2009,0,5.159804654591094,5.159804654591094,0.07538922118590072,0.07538922118590072
depression,2005-2009,100,5.0110483972188975,5.4399257686163764,0.07520638592212396,0.0686055995609908
depression,2005-2009,20,5.137748292316546,5.222464409859476,0.07405669502308279,0.07337009911280976
depression,2005-2009,40,5.117837984175636,5.298305722655762,0.07468703051418296,0.07238832346781518
depression,2005-2009,60,5.087516751411835,5.349976940008595,0.07519721529517129,0.07113968903770267
depression,2005-2009,80,5.056508419574903,5.392762209402003,0.07452566952844822,0.06941864474556728
depression,2010-2014,0,5.150427584362071,5.150427584362071,0.07703906675005179,0.07703906675005179
depression,2010-2014,100,5.02219061200663,5.436526201176617,0.07337781309178751,0.06829333205851482
depression,2010-2014,20,5.119857509344318,5.210311639188108,0.07516827339151,0.07438179135918443
depression,2010-2014,40,5.10945050812869,5.29068094576656,0.07424530045859778,0.072437252199721
depression,2010-2014,60,5.069769936663508,5.319633303532527,0.07402785909330784,0.07107233844151015
depression,2010-2014,80,5.062524362136498,5.392747961745324,0.07348554798189258,0.0692526651479651
depression,2015-2019,0,5.092245965907436,5.092245965907436,0.08025122868911172,0.08025122868911172
depression,2015-2019,100,5.012324040705697,5.41701424313716,0.07410509987181675,0.06955708703024208
depression,2015-2019,20,5.065024974961098,5.15514539585319,0.07979440442028919,0.07909932594044786
depression,2015-2019,40,5.048481024119451,5.228600108519144,0.07784490736007048,0.0766705572597018
depression,2015-2019,60,5.029171008668013,5.291185366031957,0.07721281115041898,0.07489206466081158
depression,2015-2019,80,5.005461773311735,5.347098442885821,0.07574765016026166,0.07285098822546288
mental_health,1970-1974,0,5.671755478175072,5.671755478175072,0.049847244583971745,0.049847244583971745
mental_health,1970-1974,100,5.401592186607656,5.838621765059727,0.05609202348785941,0.04662457663392491
mental_health,1970-1974,20,5.615847009788952,5.702403324693018,0.05087868588760809,0.04922370578797683
mental_health,1970-1974,40,5.5765611317248025,5.745885318330205,0.052778514381556986,0.04876994789176524
mental_health,1970-1974,60,5.507734456747,5.775276063068266,0.054609171129072744,0.04842069364105791
mental_health,1970-1974,80,5.45768687733859,5.817931162494512,0.05528736781461445,0.0474701471745967
mental_health,1975-1979,0,5.627713256668176,5.627713256668176,0.048434596973731606,0.048434596973731606
mental_health,1975-1979,100,5.434598572207639,5.846865612878302,0.052723491181146845,0.04194145076291223
mental_health,1975-1979,20,5.572154840536713,5.668806748967084,0.04892130367630883,0.046506832195801456
mental_health,1975-1979,40,5.5524618186667425,5.724801885238811,0.04964803901828562,0.04535697120557965
mental_health,1975-1979,60,5.50691729829786,5.767532846271059,0.05107212741325858,0.04464389988856435
mental_health,1975-1979,80,5.471435085409192,5.812997401270391,0.051783137004533776,0.04290431989091263
mental_health,1980-1984,0,5.655262854088386,5.655262854088386,0.050717938798430715,0.050717938798430715
mental_health,1980-1984,100,5.394018582259731,5.8291639347739785,0.05975291400184094,0.04886589781449991
mental_health,1980-1984,20,5.6090537177762965,5.6930761319858805,0.05262712580952108,0.050604409677504916
mental_health,1980-1984,40,5.563900344435962,5.728011676682997,0.053674149301794205,0.0495386342136873
mental_health,1980-1984,60,5.512850171917104,5.76623189960968,0.05569808414686361,0.04925910421878386
mental_health,1980-1984,80,5.459329353217376,5.799236304001025,0.05801627671045358,0.04941151645088269
mental_health,1985-1989,0,5.570510077421988,5.570510077421988,0.057720316896077775,0.057720316896077775
mental_health,1985-1989,100,5.367392479591301,5.88944853094394,0.06050865322795462,0.046742286968622336
mental_health,1985-1989,20,5.544388685182494,5.652774696867478,0.057447626589768964,0.055070012246659084
mental_health,1985-1989,40,5.502176844935095,5.719377086330679,0.057875299977139805,0.052615317657406645
mental_health,1985-1989,60,5.459885834497285,5.773718938565617,0.05881718267874275,0.051066566653156065
mental_health,1985-1989,80,5.410536745895142,5.837797783611356,0.06013898220411736,0.04869705182615241
mental_health,1990-1994,0,5.570675481374951,5.570675481374951,0.05872309093298715,0.05872309093298715
mental_health,1990-1994,100,5.414392884327146,5.874327386672589,0.06013738024282865,0.05113929614784231
mental_health,1990-1994,20,5.5361292633364965,5.641189999254355,0.05858799087791729,0.056474902192752405
mental_health,1990-1994,40,5.513580642851359,5.71392150980102,0.0587581186434625,0.0547491786110431
mental_health,1990-1994,60,5.487187538615621,5.773870708432434,0.05897365148968396,0.053122632723836126
mental_health,1990-1994,80,5.445088467568306,5.820872842817386,0.0601009164805225,0.05268449866108671
mental_health,1995-1999,0,5.595052576426547,5.595052576426547,0.061975384620245336,0.061975384620245336
mental_health,1995-1999,100,5.432118364576856,5.8897743143453045,0.06249390854308665,0.05069393080763059
mental_health,1995-1999,20,5.570461412441672,5.65750787763132,0.06253104626501513,0.06114522400543891
mental_health,1995-1999,40,5.548372414610209,5.726538930691576,0.06163566358710224,0.05828006712608721
mental_health,1995-1999,60,5.505357741484067,5.7748508508629595,0.06154860253873663,0.05599678949028426
mental_health,1995-1999,80,5.467454257075808,5.824379133378626,0.06163785674767196,0.05329063966480907
mental_health,2000-2004,0,5.503312002956663,5.503312002956663,0.06522007430799796,0.06522007430799796
mental_health,2000-2004,100,5.444309973076956,5.913120217801137,0.06278485666578507,0.05110973079502871
mental_health,2000-2004,20,5.4859022189899225,5.577398060468789,0.06389678497408906,0.06266276903888757
mental_health,2000-2004,40,5.455882889646348,5.648088908372917,0.06444826436294046,0.06101546996461883
mental_health,2000-2004,60,5.4585851447709315,5.755146489075248,0.06458683802919186,0.05836630577276235
mental_health,2000-2004,80,5.4422775817241895,5.826037138574286,0.06381903403101614,0.05521043472381976
mental_health,2005-2009,0,5.538692120090462,5.538692120090462,0.06156587397283501,0.06156587397283501
mental_health,2005-2009,100,5.395211207257719,5.869455220727778,0.06291756143138338,0.05254987452488804
mental_health,2005-2009,20,5.505230832931906,5.614745234431443,0.0621589387103489,0.060707187517454075
mental_health,2005-2009,40,5.483640245811531,5.686425376250215,0.06149663512680872,0.057899174028786936
mental_health,2005-2009,60,5.434383795859125,5.744819746611196,0.06360600195841687,0.0577649350714627
mental_health,2005-2009,80,5.402620861222568,5.79191251601735,0.06301996111431761,0.05527359178181246
mental_health,2010-2014,0,5.547093421660018,5.547093421660018,0.06285833524854037,0.06285833524854037
mental_health,2010-2014,100,5.3592209830214985,5.8598104261211725,0.06314510433877175,0.052680673660256895
mental_health,2010-2014,20,5.495506725513864,5.599579831816105,0.06327767380353709,0.061118434235966856
mental_health,2010-2014,40,5.468896876407393,5.672503567892046,0.06284713979295838,0.058836608882912866
mental_health,2010-2014,60,5.4351619587449145,5.7396661259102615,0.06353695200477819,0.05726967961577911
mental_health,2010-2014,80,5.398700375436484,5.807396529811296,0.06326779570606375,0.0547440710486057
mental_health,2015-2019,0,5.575005234462258,5.575005234462258,0.06370238404133616,0.06370238404133616
mental_health,2015-2019,100,5.382487349870862,5.876852375087248,0.06407472858313047,0.05184406403906627
mental_health,2015-2019,20,5.520919035034911,5.623273876437251,0.06337533866995713,0.061020532919740564
mental_health,2015-2019,40,5.470222243755626,5.674302864419401,0.06362483926929445,0.05918543798824116
mental_health,2015-2019,60,5.432370431435536,5.73887723438131,0.06427162168642558,0.057467271764286745
mental_health,2015-2019,80,5.410772085380907,5.81300414147782,0.06396587287749869,0.054395836173539935
mental_illness,1970-1974,0,5.422870090634442,5.422870090634442,0.06627358888468057,0.06627358888468057
mental_illness,1970-1974,100,4.55993927125506,5.6999615384615385,0.07378949546306361,0.07086998467643572
mental_illness,1970-1974,20,5.336264891650543,5.480706694387778,0.06256715344813712,0.06038489450369351
mental_illness,1970-1974,40,4.759272565855577,5.559656135375236,0.05634896322856531,0.057982724612640056
mental_illness,1970-1974,60,5.213622582460035,5.6044279066987635,0.06300093824859906,0.05724548985999619
mental_illness,1970-1974,80,4.64347896702533,5.6458211879725955,0.06409032659677018,0.0633352061752578
mental_illness,1975-1979,0,5.352276962107882,5.352276962107882,0.056578293345827604,0.056578293345827604
mental_illness,1975-1979,100,5.185827006508488,5.715202375667217,0.0574176689520872,0.04968628943499821
mental_illness,1975-1979,20,5.29317879927623,5.410206440310028,0.05775267617777485,0.056501442218471754
mental_illness,1975-1979,40,5.263976831491934,5.46166186045533,0.056994949059201216,0.054811318031644775
mental_illness,1975-1979,60,5.2513602672188044,5.5746105559523755,0.05788011728948185,0.053662605290389145
mental_illness,1975-1979,80,5.2270354953575024,5.654440906849774,0.05755814940331751,0.05143244393011019
mental_illness,1980-1984,0,5.332583762781455,5.332583762781455,0.05943633705722162,0.05943633705722162
mental_illness,1980-1984,100,5.1575842598073205,5.692023469694924,0.05974769871508808,0.04894529384896169
mental_illness,1980-1984,20,5.291737098866546,5.402218229568012,0.05995083863563585,0.057554257514785837
mental_illness,1980-1984,40,5.232702397045047,5.470150559344378,0.060179018860699096,0.05560605476696569
mental_illness,1980-1984,60,5.2228693696244815,5.548557279075675,0.059414031991049984,0.05337319028077884
mental_illness,1980-1984,80,5.200847514628381,5.628156184710082,0.05896892176141942,0.05028421525600789
mental_illness,1985-1989,0,5.422178578900106,5.422178578900106,0.06622522660769858,0.06622522660769858
mental_illness,1985-1989,100,5.243580983641904,5.76871444016104,0.06589570914522964,0.05332152053448708
mental_illness,1985-1989,20,5.399415704952974,5.510802541470245,0.06582333662644135,0.06369248730128942
mental_illness,1985-1989,40,5.360418960041687,5.5745239370998325,0.06726482861956025,0.06254710170892037
mental_illness,1985-1989,60,5.348035673955725,5.651707177728361,0.06565893521466962,0.058731886224465846
mental_illness,1985-1989,80,5.312259220739091,5.720729287824377,0.0645490215476985,0.054919157746986816
mental_illness,1990-1994,0,5.40747743259255,5.40747743259255,0.06293531602395984,0.06293531602395984
mental_illness,1990-1994,100,5.189461439477478,5.741246455118573,0.06388593455672667,0.05362954157137641
mental_illness,1990-1994,20,5.356394082282091,5.469884797303238,0.0637224858461893,0.061978811284011094
mental_illness,1990-1994,40,5.291519819811499,5.5211116873133275,0.0640741467016015,0.06034572870264663
mental_illness,1990-1994,60,5.259275786024098,5.588702275340208,0.06419004856982144,0.059032037162434645
mental_illness,1990-1994,80,5.209877863887115,5.659511575457646,0.06317590849448998,0.05583792888963066
mental_illness,1995-1999,0,5.325632606152003,5.325632606152003,0.06530952523061813,0.06530952523061813
mental_illness,1995-1999,100,5.181261620233282,5.7012373929447495,0.06455507071752434,0.055616122758521166
mental_illness,1995-1999,20,5.278180243961099,5.382697234268763,0.06478653198985038,0.0636253301480411
mental_illness,1995-1999,40,5.233132945179926,5.456837367633961,0.06556152840700877,0.062605569111771
mental_illness,1995-1999,60,5.181097472013553,5.5182971249215536,0.06650589942102235,0.061914021880804346
mental_illness,1995-1999,80,5.169761943313569,5.597446219496553,0.06619637060591674,0.05970418724840408
mental_illness,2000-2004,0,5.369787018586939,5.369787018586939,0.06770300115664021,0.06770300115664021
mental_illness,2000-2004,100,5.17158083192009,5.7563548965377125,0.06756892267284327,0.0563683356610344
mental_illness,2000-2004,20,5.311698305880171,5.4220800526119906,0.06771121341136713,0.06628902637099375
mental_illness,2000-2004,40,5.283779057455934,5.513004510301001,0.06722499876514704,0.06361123390120021
mental_illness,2000-2004,60,5.248116792497358,5.588385048992863,0.06766243163238758,0.06237987610710172
mental_illness,2000-2004,80,5.220799660567044,5.691180729328953,0.06779941264945537,0.059592256455066196
mental_illness,2005-2009,0,5.3354255243127024,5.3354255243127024,0.06801528475471864,0.06801528475471864
mental_illness,2005-2009,100,5.176857918341453,5.734994356334399,0.06716550397556126,0.05648677901047787
mental_illness,2005-2009,20,5.315732604168598,5.426678980256396,0.06666649167061889,0.06504753066317058
mental_illness,2005-2009,40,5.27611824175232,5.492279903560238,0.0680991231947887,0.06502651049432612
mental_illness,2005-2009,60,5.227598642951326,5.553177799814057,0.06782360703993495,0.06241395178161154
mental_illness,2005-2009,80,5.195285766572682,5.649729498657713,0.06764221382959844,0.05948135671599346
mental_illness,2010-2014,0,5.402369668932854,5.402369668932854,0.0648047207104688,0.0648047207104688
mental_illness,2010-2014,100,5.193469232161451,5.740064775497499,0.06802708499409885,0.05720315705715022
mental_illness,2010-2014,20,5.336228297468763,5.451816044638578,0.06704538982294653,0.06485787275609436
mental_illness,2010-2014,40,5.322856884843856,5.52710583479236,0.06559757367631622,0.06206792789893963
mental_illness,2010-2014,60,5.272616405751819,5.59668127531711,0.06648264913866087,0.060703207320077154
mental_illness,2010-2014,80,5.2355779530841735,5.6697880904426645,0.06659208708375877,0.05842344205780622
